num_0,num_1,num_2,cat_3,cat_4,cat_5,ord_6,ord_7,bin_8,bin_9,target
-2.0812225035727523,-4.702557162663574,0.661145719289269,B,D,C,Low,High,0.0,0.0,0
-4.930009346588328,14.985463606698538,-16.756209553505617,C,B,D,Low,High,1.0,0.0,0
-5.893647569442115,-2.717300398697084,5.112977383293273,D,D,A,High,Medium,1.0,0.0,0
8.496020970210246,-18.69731661954991,-120.4848845404696,D,C,B,High,High,1.0,0.0,1
3.5701548596504735,-0.6330322278133675,7.897063276237537,A,B,D,Low,Medium,1.0,1.0,1
-6.929095952606542,-0.7858839291435681,-4.309423225365196,A,C,A,Medium,Medium,0.0,0.0,0
8.995998754332508,11.983685693734596,-5.103961092279251,B,D,B,Medium,Medium,0.0,0.0,0
3.0729952087660934,0.14336422175760022,-9.786539358047264,A,B,D,High,High,0.0,0.0,1
8.128621188389602,-4.2158231144029275,5.40999415491878,A,C,D,Low,Low,0.0,0.0,1
6.296288419236122,10.450561452312058,5.344766180898674,C,A,B,High,High,1.0,0.0,0
-8.289950109220722,1.2079023250111027,-4.551528840485482,A,B,D,Low,High,1.0,0.0,1
-5.601810401969695,-7.500226815657171,17.976470963228827,A,A,D,Low,High,1.0,0.0,0
7.472936051232618,11.549975605416176,0.3429867417260935,A,A,D,Low,High,0.0,1.0,0
6.103702654334649,1.9366176451679924,-0.13958586106317056,D,C,C,High,High,1.0,0.0,0
-0.20901593964148132,0.02925966679437699,0.5930583284271392,D,D,B,High,Low,0.0,1.0,1
1.1732738330878199,1.779083914116544,-6.8031879718778745,A,C,C,High,Low,0.0,1.0,1
12.776648957884248,-10.706683714165969,-9.93844951572964,B,D,B,High,Medium,1.0,0.0,1
-5.915713888358299,-5.2765377617833735,-3.735306844092456,D,C,C,Medium,Low,1.0,0.0,1
5.470973811700379,0.03582601832783283,6.339836154587567,C,C,D,Low,High,0.0,1.0,1
-2.021926524338941,-1.9466369502467995,-18.51311499740713,C,B,A,High,Medium,1.0,1.0,0
-2.1768120322722027,12.724283828165955,-14.99529405535055,C,D,B,Low,High,0.0,1.0,1
10.987768519871901,2.1740585272700343,-6.075540707213277,A,A,A,Medium,Medium,1.0,1.0,0
8.254163489880298,8.549039226364025,-17.940832391116054,B,D,B,High,High,0.0,0.0,0
8.135096360006385,0.09395354575849457,-14.167103089447146,C,D,B,Medium,Medium,0.0,1.0,0
13.05478807154329,10.56288483746123,8.094623029829636,B,C,D,High,Medium,1.0,0.0,0
0.2100384163275905,3.975277565731539,-4.382623441463979,C,A,B,Low,Low,0.0,1.0,0
6.819529712949639,0.1342048538846011,-8.458976668031122,B,B,D,Medium,Medium,1.0,1.0,0
-3.1026675659345604,-0.13283088959019523,1.3995734670461857,A,C,D,Medium,Low,1.0,0.0,0
3.241663524884421,-9.544386262909633,1.1499089772450817,A,B,D,High,Low,1.0,1.0,0
-1.3014305436768459,5.069157201363107,11.646032919630734,C,B,C,Low,Low,1.0,1.0,0
0.9699596499271819,-0.4020473453637896,-17.79543119174611,C,D,C,Low,Medium,1.0,0.0,0
5.951570254369136,-5.019919601812046,-9.264376722764501,D,A,D,Low,Low,1.0,1.0,0
-8.182206832334725,11.064617708120716,-5.97011827619518,C,D,A,Low,Low,1.0,1.0,1
20.923872756854603,-12.502160258948011,3.911364947764302,D,A,A,High,Medium,0.0,0.0,0
-10.06017381499702,-4.2249589543243395,28.91895234054207,D,B,B,Medium,Medium,0.0,0.0,0
-12.14188612787732,10.277187487795334,5.863810773065281,A,D,A,High,High,0.0,1.0,0
11.581108735000678,3.1552294092025326,-2.6587718219246477,A,B,B,Low,High,1.0,1.0,1
7.916626939629358,-0.4785892765275731,-12.132818960710992,D,C,B,Medium,Medium,0.0,0.0,0
6.241198170521551,2.5100354315014655,-13.38422160762751,C,A,B,Medium,Low,1.0,0.0,0
6.283455092642799,1.794141710488413,9.03145271542791,D,B,C,Low,Medium,1.0,1.0,1
-0.12246772846914623,-15.166625462859214,-7.947775910490139,C,B,,High,Medium,1.0,0.0,1
-8.972543714858315,-3.4926188534796148,-3.540833662482318,A,A,A,High,High,0.0,0.0,0
0.7580455819372633,16.16521654513749,16.572690765144642,C,B,D,Low,High,0.0,1.0,0
-6.771617115121117,-6.593241347771675,-17.146226205321174,D,C,D,Medium,Medium,1.0,1.0,0
9.751197334177512,-3.1830101410433405,2.7048377610991308,C,B,C,Medium,Low,0.0,0.0,0
-1.4705738150213865,-5.416207633091875,-9.036389700309622,D,B,B,High,Medium,0.0,0.0,1
-8.254971967925115,-0.870152233181374,16.362709045852437,C,A,D,Medium,Medium,0.0,1.0,0
-3.213858416529934,-5.831228313242981,-9.385782524917515,D,A,B,Low,High,0.0,0.0,0
4.129314542756243,4.8674150215806,6.689171725280519,A,C,C,Medium,Low,1.0,1.0,1
-5.637245528039747,1.9731341229026655,-18.08176702151862,D,B,D,High,High,0.0,0.0,1
-8.222203955664314,7.735476151070181,15.532781480441587,A,D,A,High,Low,1.0,1.0,0
2.4368721149191233,-10.509411661889605,9.19723853374733,D,C,D,Low,Medium,0.0,1.0,1
2.4496657110872277,-3.4034048288290326,-5.5619287678317955,D,D,C,High,Medium,0.0,1.0,0
-5.069431753711298,-2.25722631612135,3.9298310015983304,B,B,C,Low,Low,0.0,1.0,0
-4.710383056183228,4.5564691008859475,9.573267327648491,B,B,D,Medium,Low,1.0,0.0,0
2.320499373576363,-7.932211972070345,1.528322807575986,B,A,A,Medium,Medium,0.0,0.0,0
-14.480843414973242,9.15653804258344,-3.885471992621414,B,C,B,Medium,Low,1.0,1.0,0
-14.074637743765553,11.864155905176087,-0.9808679816780648,C,D,D,Low,Medium,0.0,1.0,0
-7.18444221252436,-9.888723476355839,1.1002492488924092,A,B,D,High,Low,0.0,0.0,0
-2.1344715171184725,-4.908728948935657,0.5634248396830476,A,B,A,Low,High,0.0,0.0,1
3.109075655980046,-5.319315082920923,4.345193482086626,B,A,A,Medium,Low,1.0,1.0,0
14.75356216949552,26.323862046774984,-10.212459881035725,C,A,C,Medium,High,1.0,0.0,0
8.576596232020194,-4.299001052078867,-6.482029817697238,D,A,B,Medium,High,0.0,0.0,1
-1.599385299634271,16.776254421561344,-3.9016580702983408,D,C,B,Medium,High,0.0,0.0,1
-0.1901620790268883,-12.666319951066097,4.710029757080237,A,C,D,Medium,High,1.0,1.0,0
-10.025293646378088,-9.896509661643634,-15.280602047457243,A,B,B,Low,High,1.0,0.0,0
-0.1851313599238993,-6.8660453184820085,1.5390097742879514,C,D,C,Medium,High,1.0,0.0,1
-2.8865863892013834,-8.456893114465224,7.807845711569611,D,C,C,Low,High,0.0,0.0,0
3.227185603380895,-2.678987341584987,0.48401595700274724,C,A,A,Low,Low,1.0,1.0,0
-8.27230943552323,-7.087782027214981,0.7521316993003022,D,A,A,Medium,Low,1.0,1.0,1
5.193465142411723,-8.193415927345736,-3.02502388701238,B,C,C,Medium,High,1.0,0.0,1
15.327389130025777,11.584719964733276,0.6223955489546285,B,B,A,Medium,High,0.0,1.0,1
-1.087601484568576,12.237936225131651,-4.411068876548648,C,B,C,Low,High,0.0,1.0,1
4.017117220989414,9.492964983753158,-1.6638350168541371,A,B,A,High,Low,1.0,1.0,0
6.901439917111125,5.23998955584328,-4.416552446040044,C,B,D,Low,Low,1.0,1.0,1
-4.012204718858363,0.9274306577955228,-1.7937767213077158,C,A,B,Medium,Medium,1.0,0.0,1
2.2409248181041677,-4.970306906659087,-3.175866571030955,D,C,,Low,Medium,1.0,0.0,1
0.1259240078179486,-9.53157504755092,-11.81193890888229,D,A,A,High,Medium,1.0,1.0,0
0.9767609854883172,3.629957034326874,-15.056029163585968,D,D,C,High,Low,1.0,1.0,1
-7.730097838554665,-11.736303925467979,0.7922877004354587,D,B,D,High,Low,1.0,1.0,1
0.24510174258942713,-9.939209291753933,6.038796562432549,A,B,C,Low,Low,0.0,1.0,0
4.979982912454497,11.529132562048098,15.542448464284544,A,D,A,High,Low,0.0,0.0,1
14.511436077950417,19.00649041722087,10.975676076271672,B,D,A,High,High,1.0,1.0,1
9.592708260852069,3.9329513816648074,9.042146849075275,C,A,C,Low,Medium,0.0,1.0,0
21.531824575115564,11.064571522946443,2.292201216252284,B,D,C,Medium,Medium,0.0,0.0,1
,-2.4584831744398334,1.1923582157661863,D,B,A,High,Medium,1.0,0.0,0
8.723206367206782,-13.376741860876841,-7.891622212113612,C,D,D,Low,High,0.0,,0
1.8334200573835173,6.12171618618584,-9.022443895664754,D,A,D,High,High,0.0,1.0,1
21.898029332176723,5.692893232700639,1.9051059012381957,C,D,D,Low,Medium,1.0,1.0,0
-8.082982853551515,0.7166855388024412,-8.349933635098935,A,D,B,Medium,High,0.0,0.0,1
-8.39721842180776,-2.4237545810511136,-0.9058197013451418,D,A,B,Low,Low,1.0,1.0,1
-5.9939264544402215,9.62210578581098,-24.97765102055681,C,A,B,Low,High,1.0,0.0,0
-21.23895724309807,-9.857330334274744,4.671389524197054,C,A,C,High,Medium,0.0,0.0,0
-5.25755021680761,-7.737805788906577,-10.347443920404448,D,B,B,Low,Medium,1.0,1.0,0
-7.59132661553698,-10.08106506760428,-14.27779292609576,A,B,C,Medium,High,0.0,0.0,0
1.5039378647620762,0.8497296263582721,7.224580257342339,A,D,D,Low,Low,0.0,0.0,1
3.4175597577715946,-10.878930121092584,9.63074855056201,A,B,A,,Low,0.0,0.0,0
18.761708392158862,-6.842421805152435,-0.8446927875736032,C,C,B,Low,Medium,0.0,0.0,1
9.504238381860503,-7.0575556222719795,-7.171174447842135,A,A,A,Medium,Medium,1.0,0.0,1
-5.769036556624031,-2.6060833233395817,7.182806461976768,C,C,B,Medium,High,1.0,1.0,1
-8.984146713483579,-14.873744464039769,-7.690034197889673,B,A,B,Low,Low,0.0,0.0,1
4.9191917150650575,0.87204992037267,-1.5763777184546204,A,D,A,Low,High,1.0,0.0,0
-13.202332070206422,12.473036506646778,13.483095839700427,D,A,D,Low,Medium,1.0,1.0,0
18.314587658543537,1.3549137231676192,3.7526576067267188,D,B,D,High,High,1.0,1.0,0
11.79440120721287,15.413211448013207,-0.46156548962167654,D,D,D,Medium,Medium,1.0,0.0,1
-4.691756521047048,13.339981858769253,-2.758916570468219,D,A,A,Low,Medium,1.0,1.0,1
-17.131345290908776,7.777350472478545,0.43826504844656533,B,D,C,Low,High,1.0,1.0,1
13.538723741654128,0.7468584263688565,2.660070625765487,B,D,A,Medium,,0.0,1.0,1
-1.145398452526179,0.2250038824543957,-11.255196313167183,A,D,C,High,Medium,0.0,1.0,1
12.378163119734618,7.6379977236325995,12.082571406720398,A,C,D,Low,Low,1.0,1.0,1
-15.944276587943671,-3.9167060950403245,-4.5813890596910625,D,B,C,Medium,Low,0.0,0.0,1
-5.993750229537729,-18.825207514674638,-2.045252836077054,D,D,D,High,Medium,1.0,1.0,1
0.05243699718183166,4.920040541029598,8.13621421083059,D,B,D,Medium,High,1.0,1.0,0
0.46980593764742057,-11.310686299349712,-1.4147246607056798,C,A,D,Medium,Medium,1.0,0.0,0
-4.500654714792437,-9.621412281903847,8.810264147358382,A,D,D,Low,Low,0.0,1.0,1
6.2284993234749875,0.0022394799578804667,-0.47026328476786566,D,B,A,Medium,Medium,0.0,0.0,1
-10.676204293825943,-0.9512487755346981,0.9933292186160405,D,D,B,Low,Medium,0.0,1.0,1
-1.423794850212935,-14.120756063156303,2.153728031232428,D,C,B,High,Medium,0.0,0.0,0
1.2029563171189885,1.654915641331403,3.7390586143848745,B,A,B,Low,Low,0.0,1.0,1
5.14438834058749,9.661396608610485,5.595034076698543,B,C,A,Medium,Low,1.0,0.0,1
7.1161487808888975,-11.283415702657829,10.519940481486895,B,D,D,Medium,High,0.0,0.0,1
-11.246420918378693,12.724833308487593,9.92624966686234,C,B,D,Medium,High,0.0,0.0,0
-15.341141707356222,-15.60170825129944,-7.932778296215934,C,D,D,Low,Low,0.0,0.0,0
12.77676821898509,21.173241443709536,14.542014437483939,A,D,B,High,Low,1.0,1.0,1
33.231401197959165,-4.112604304834833,-17.005110511049306,D,D,D,High,Medium,0.0,1.0,0
-7.484865365565536,1.4561699682689124,-6.312032627404901,A,C,C,Medium,High,0.0,1.0,0
15.51151975522523,-18.9203357248567,-1.3778882276705207,A,C,A,Low,High,1.0,1.0,1
1.1567463429285867,-0.6213606646930852,-11.662590680845648,B,B,D,Medium,Medium,0.0,1.0,1
11.792971840638264,2.2848217771819175,2.7982240745458014,D,A,D,Low,High,0.0,0.0,1
0.6751848141010895,-0.8616210409949455,7.398604438950306,B,A,D,High,Low,1.0,0.0,1
20.60747924881987,-5.630810770523737,-7.126243462999059,B,B,C,Low,Low,1.0,1.0,1
17.553408424432043,-9.465645185278149,4.634495683045852,D,D,D,Low,Low,0.0,1.0,1
-2.489641484790735,11.30526619537311,8.368480700298296,A,A,B,Medium,Low,1.0,0.0,1
9.715709509543554,0.30807134997950136,-19.35521081493392,A,C,D,Low,Medium,0.0,0.0,0
6.453759495851475,15.407523765167724,1.7424442691827773,B,B,B,High,High,0.0,1.0,0
13.686315575323487,-5.26482354794923,3.7330840356157102,D,B,B,High,Medium,0.0,1.0,1
-9.649234605801045,-4.347946933722169,-9.172104060466644,A,D,D,High,Medium,0.0,1.0,1
6.860514599984393,8.15594244596163,-11.949309080159459,C,A,C,Medium,Low,0.0,0.0,1
10.584244868495878,-16.22974962003564,-6.877714592414236,A,A,B,Low,Medium,0.0,0.0,1
-17.587394864231143,-12.13463360152923,-1.8705779264277889,D,D,D,Low,Medium,0.0,0.0,0
-11.83258512665775,10.974849713531636,-7.506639428212843,D,B,D,Medium,Medium,0.0,0.0,0
-20.392321777601005,-11.719339292231947,5.555706838115805,D,B,C,High,Low,0.0,1.0,1
-2.6940683444455775,-18.19051015302548,4.261357243581774,B,B,D,High,Medium,0.0,1.0,1
7.175422557959623,18.68527188073091,3.7592629998585005,A,B,,Medium,Low,1.0,1.0,1
15.02357052096028,-13.938176478742054,12.581944411937771,C,C,A,Medium,Low,1.0,1.0,0
0.7409478041977519,1.8411939832816961,6.454471810545677,,C,A,High,High,1.0,0.0,1
16.28615545571292,0.6908519272427115,2.8338682774395885,A,B,D,High,Medium,0.0,1.0,1
-13.801014582148914,-28.106283166180837,-12.246357248860855,D,B,B,Low,Low,1.0,1.0,0
-17.033824393551548,-2.673170231678089,11.574911103250827,A,B,C,High,High,0.0,0.0,1
-0.5554769889661878,4.484132494791096,12.66668104935495,D,C,D,High,High,1.0,1.0,1
3.8406544893930725,3.543093815188606,-3.290854910271677,D,D,B,Low,High,0.0,0.0,0
-0.3269474809409311,9.035206838035016,-8.093197626951639,A,A,D,Medium,Low,1.0,1.0,0
-20.674421000398766,-3.8749131490543403,7.545797314860041,A,C,A,Low,Low,1.0,1.0,0
-0.8912003951278841,7.125044420921607,-18.203341097271032,C,B,A,Low,Medium,0.0,0.0,0
-13.044695005048531,-6.893290680800719,3.98356367619162,A,B,B,High,Low,1.0,0.0,0
6.696725488300385,-14.10467416412775,14.967892213325491,A,B,B,Medium,Medium,1.0,0.0,1
3.6659824609684826,-12.977283756812326,-3.8115771821700855,B,B,B,High,Low,0.0,0.0,1
-9.398797863273552,-14.621104551954147,2.4219849632113015,D,D,C,Medium,High,0.0,1.0,0
-5.138669173366935,10.095859678911939,1.0102982224494643,D,C,B,Low,Low,0.0,0.0,0
-10.592135218889515,-15.145735090585566,10.43319014479797,C,A,A,Medium,Medium,,1.0,0
-0.6267909727317188,2.7403884064930324,1.0612109791745448,B,B,A,High,Medium,1.0,1.0,0
9.551423205012382,-2.65924194072433,-3.427143409026287,C,D,C,Medium,High,1.0,1.0,0
-9.857260463355438,-1.0264857345063159,-15.192078762992567,A,D,D,,High,0.0,0.0,1
5.040465155178444,13.636072951996997,0.9424576418634181,C,B,B,Medium,High,0.0,1.0,1
-5.302576183724408,-4.384273672152734,-0.6981269081296859,D,B,C,High,Medium,0.0,0.0,0
-7.928728322623442,6.116015615496833,-20.345660555223194,B,A,D,Low,Low,1.0,,0
-1.0703035995455783,0.3756335138111171,-10.066421969642496,A,C,D,Low,Low,1.0,1.0,0
-10.35242322419374,-1.5201890563269789,-5.976355802010284,B,A,B,Medium,Medium,1.0,1.0,1
-5.536493053471821,22.999691243864735,-5.974272614471296,B,C,A,Medium,Medium,1.0,1.0,1
-11.978778925888484,-14.413417457153697,-0.2821721582196355,C,D,B,Medium,Medium,0.0,1.0,1
19.647251329163893,12.891318354374448,-1.097718156231633,A,D,B,Low,Medium,1.0,1.0,1
0.35263551971728613,6.564065654899721,-0.6275479424859158,B,B,A,High,Low,1.0,1.0,1
-6.997255079925856,-4.79524994631784,22.595836299095154,B,A,A,Medium,High,1.0,0.0,1
2.13979910734222,16.29318517441612,-4.414244948749924,C,A,A,Medium,Low,,1.0,1
-1.1232804969082983,-18.481101123885367,-8.69370801842982,B,B,D,Medium,Medium,1.0,0.0,1
-2.20969599533223,-5.217666572990717,15.66994199662594,D,A,D,Low,High,1.0,1.0,1
6.141667000434252,,14.63941710829485,D,D,B,Low,Low,0.0,1.0,0
7.575077100473051,4.1208346487146015,-10.822200395329135,A,D,C,High,Medium,0.0,0.0,1
-5.305011476105275,-11.130641011871775,12.134276923090308,A,B,B,Medium,Medium,1.0,1.0,1
-5.7581824064468,4.3306394674131905,-18.466721206574967,C,B,C,Medium,Medium,0.0,0.0,0
-2.75051697151644,-1.8643641582155404,28.703897166468657,B,C,B,Low,Low,1.0,0.0,0
-23.01921164735585,-4.7935394265608435,,C,D,B,Low,Low,0.0,1.0,0
-15.151910621985522,3.8864724603331053,5.319346697351314,C,D,B,Medium,Low,1.0,1.0,1
13.668742674445246,-2.686216239380641,8.585704212613319,D,D,D,Medium,Medium,0.0,1.0,1
16.449677135012838,-10.886348430590386,4.437168191640361,B,D,B,Medium,Low,1.0,0.0,1
-2.4903603955637834,28.013729896349787,-6.590307026480996,D,D,C,Low,High,0.0,0.0,1
5.765569630557664,-4.8716718302914455,11.956632738696097,D,C,D,Medium,High,0.0,0.0,0
3.112501545435361,-22.176090801520147,13.561579008427909,A,B,B,High,Medium,1.0,1.0,0
30.78880808455238,-8.420986897213886,-7.2725619618696955,C,B,A,Low,High,0.0,1.0,0
11.195749114345768,-12.672766883727302,-0.3200556604582684,D,A,D,High,Medium,1.0,1.0,1
-1.2791759148076653,8.261456160405157,-12.331813058243258,A,D,A,High,Low,0.0,0.0,1
-9.555404406004257,3.21652659591586,-0.47648432303092136,A,D,B,Low,Medium,1.0,1.0,1
-16.064463202575723,3.9871280179034416,-2.676128042894402,B,B,C,Medium,Medium,0.0,0.0,0
2.034636358672231,-3.700224658372443,12.524888019768563,B,D,A,High,Low,1.0,1.0,0
-7.563507452843034,-2.7935024705692153,16.008407333135043,D,D,,Medium,Medium,1.0,0.0,1
-14.222537095976742,-3.7093110360766826,-10.636578380838763,A,D,D,High,Medium,1.0,1.0,0
-6.465728842425266,-0.8119318413546972,7.691374147371076,A,B,A,Low,High,1.0,0.0,1
-10.81548003614395,8.353334353648354,8.796580723794442,A,A,B,Medium,Medium,1.0,1.0,0
16.871416350725646,3.3607541250534645,-17.478673672780605,C,B,D,High,High,1.0,0.0,0
8.816397569494505,5.001128296208667,9.650050713526388,A,D,A,High,Medium,1.0,1.0,1
-0.07972641316617372,4.995589082492027,-14.781218903908417,C,B,C,Low,Low,1.0,0.0,1
14.79944138890026,8.844424373817379,-5.112224206052018,B,C,D,High,Low,1.0,0.0,0
0.7736830764761831,2.8815004154025465,-9.01010097134983,D,D,C,Low,High,0.0,0.0,1
-8.612842013282636,3.5884807267891876,,B,B,C,High,Medium,0.0,0.0,0
15.231240772696573,11.888062411931566,11.037917104041359,D,B,D,Medium,Medium,1.0,,0
5.3891004368465865,-6.65045918003112,-9.422023678264043,A,A,A,Low,Medium,1.0,0.0,1
-10.372461543264563,-8.557425799515071,-3.9629014493714836,D,D,A,High,High,0.0,0.0,1
-1.9033867808360818,-11.85921599186856,-0.06820838550745456,D,C,C,High,High,0.0,1.0,0
-8.756182533847571,1.8291456362025593,7.429875030990788,B,C,A,Medium,High,1.0,1.0,1
-13.827997309643361,-18.537322412191234,-9.686339244697159,D,D,D,High,High,0.0,1.0,0
9.261775475316414,4.621540960596773,4.8748916088388805,A,B,C,Low,High,0.0,1.0,1
19.094166404701305,-1.0919309450055268,-2.309796804256661,C,C,B,High,High,1.0,0.0,0
-13.985675738191413,11.346396998210569,-10.080743063809361,A,D,B,High,Low,0.0,0.0,1
5.629692366905709,-6.719173104649906,10.20507811606949,D,C,B,Medium,Low,1.0,1.0,1
-6.506425691218269,-2.0331828541750676,20.784560699280107,B,D,A,Medium,Medium,0.0,1.0,1
-4.871253837646961,11.222033332933687,2.039424908709143,A,C,B,High,Medium,0.0,0.0,1
-5.923939242388691,13.831356467781523,-6.089692269089033,D,A,B,Medium,High,0.0,1.0,0
-8.63990769679816,-6.8015236575182,-7.357034358189761,B,D,C,High,Low,1.0,1.0,1
0.48521627944826995,1.8178123258716012,8.0642530521997,C,A,D,High,High,1.0,1.0,1
-8.309501164110378,2.9441897768404814,0.1352045254318487,B,D,C,Low,Low,0.0,0.0,1
2.704568257798388,3.736534056211483,-10.623264886827002,D,C,C,High,Low,0.0,1.0,1
-0.5023810944913696,-2.6257565931562215,-16.93189688196435,B,C,B,Low,Low,0.0,0.0,1
-2.3894804686640976,12.81383398123635,3.812143450569385,D,B,C,Low,Low,1.0,0.0,1
-9.07563662041598,-18.897034836215454,-12.653327397548699,B,C,B,High,High,0.0,1.0,1
-57.67713305683327,-4.2113023480108405,-4.025668650642804,,A,A,Medium,High,0.0,1.0,0
7.55391225825756,4.479307327729469,16.287133529720276,B,B,B,High,High,0.0,1.0,0
5.0091718762438076,4.572248119493436,-8.311387619302158,D,A,D,High,Low,0.0,0.0,0
-9.775552447985511,13.52759030614763,10.536825557988214,B,A,C,Medium,Medium,0.0,1.0,1
0.9933230542922588,11.98225393201287,-10.212033402327132,D,A,D,Medium,High,0.0,1.0,1
7.51387123371789,-2.855416253072238,8.746881742010169,A,A,D,Low,High,0.0,0.0,0
-16.694052811213716,12.998712435306047,5.751377372298249,C,A,C,High,Medium,0.0,0.0,0
5.43360192379935,-7.140417437774548,4.8817859883012185,A,D,,Medium,High,1.0,1.0,0
-6.626237589458467,9.308873827918374,-6.086590651777424,C,D,C,Medium,High,1.0,0.0,0
5.7059866859315935,18.10522478420993,6.368884451597749,D,B,D,Low,Low,1.0,1.0,1
-7.632591565425169,12.149441068549692,3.745805340045742,A,A,A,High,Medium,0.0,0.0,1
-18.04882100664519,1.0577038352412322,18.879430937181304,C,D,D,Medium,Medium,1.0,0.0,1
,-3.317787717721222,-6.15954144429362,C,C,A,Low,Medium,1.0,1.0,0
0.48084946661381994,-15.285912962592862,12.85991175458774,A,B,B,Low,High,0.0,,0
2.597225017214819,3.1053963791420403,-9.006289649910581,A,D,C,Low,Medium,1.0,1.0,0
-9.043166251044086,-11.152172279709191,-2.3879506419979983,D,C,D,Low,Low,0.0,1.0,1
6.385924587773739,-7.931346636139368,-6.385082448860855,C,B,A,High,Medium,0.0,0.0,1
-16.6152006226896,-11.907458007366715,-4.954417115539421,D,C,A,High,Medium,0.0,0.0,0
-0.6607979864731657,-4.603923326566552,,D,A,A,Medium,Low,0.0,1.0,1
-12.110161997624566,-0.2796941448698229,14.417483660873042,B,C,,Medium,High,0.0,1.0,1
-6.5183610780215915,2.7361458116570514,4.566429147428414,D,A,A,Medium,Low,1.0,1.0,0
0.47398671316414015,-6.005066354139633,12.340778304812833,C,B,C,Medium,Low,1.0,0.0,1
-8.604133652839524,10.692837063951831,0.14575772720035202,B,A,D,Medium,Medium,1.0,0.0,1
-3.8455554422982536,-2.0820525798996594,12.827352746676567,D,C,A,Low,Medium,0.0,1.0,0
10.062928092144405,-7.877224332655191,2.2700894190710423,D,A,A,High,Medium,1.0,0.0,0
-5.768918695231488,2.262922672434364,-7.892552484365601,C,A,C,Low,Medium,1.0,1.0,1
8.356921120651418,19.63552833543816,10.560006330284066,B,B,C,High,Low,1.0,1.0,0
-11.297068546576181,3.3516056653511783,14.839021480535308,A,A,D,Low,High,1.0,0.0,1
